基金碼,年月日,基金統編,幣別,淨值(元)
T3631B 安聯新思路 C,2019/04/26,42319470B,RMB,14.56
T3631C 安聯新思路 $,2019/04/26,42319470C,USD,13.82
T3701U 國泰國泰I,2019/04/26,17612497B,NTD,22.98
T3701Y 國泰國泰A,2019/04/26,17612497A,NTD,22.98
T3703Y 國泰中小成長,2019/04/26,18043059A,NTD,42.5
T3706Y 國泰大中華,2019/04/26,19291128,NTD,19.86
T3707Y 國泰科技生化,2019/04/26,14705562,NTD,33.7
T3714Y 國泰小龍,2019/04/26,01031874A,NTD,15.24
T3720U 國泰全球基建 $,2019/04/26,48832881B,USD,0.473
T3720Y 國泰全球基礎建設,2019/04/26,48832881A,NTD,13.75
T3726U 國泰中港台 USD,2019/04/26,25621998B,USD,0.4842
T3726Y 國泰中港台,2019/04/26,25621998A,NTD,14.91
T3728U 國泰新興市場 USD,2019/04/26,26203542B,USD,0.3982
T3728Y 國泰新興市場,2019/04/26,26203542A,NTD,12.3
T3729U 國泰全球資源 USD,2019/04/26,26273455B,USD,0.1674
T3729Y 國泰全球資源,2019/04/26,26273455A,NTD,5.25
T3731C 國泰中國內需$I,2019/04/26,26317735C,USD,0.7455
T3731U 國泰中國內需 $,2019/04/26,26317735B,USD,0.6984
T3731Y 國泰中國內需增長,2019/04/26,26317735A,NTD,19.76
T3734U 國泰中新興戰略 $,2019/04/26,31821137B,USD,0.6405
T3734Y 國泰中國新興戰略,2019/04/26,31821137A,NTD,19.96
T3735Y 國泰價值卓越,2019/04/26,31837449,NTD,14.66
T3745A 國泰亞洲成長,2019/04/26,38600412A,NTD,12.09
T3745B 國泰亞洲成長 $,2019/04/26,38600412B,USD,0.4043
T3767A 國泰歐洲精選基金,2019/04/26,42305546A,NTD,9.87
T3767B 國泰歐洲精選 $,2019/04/26,42305546B,USD,0.3358
T3771A 國泰全球高股息,2019/04/26,42401610A,NTD,11.37
T3771B 國泰全球高股息 $,2019/04/26,42401610B,USD,0.3674
T3771C 國泰全球高股息 C,2019/04/26,42401610C,RMB,2.4743
T3771D 國泰全球高股息 A,2019/04/26,42401610D,AUD,0.5246
T3803Y 富達台灣成長,2019/04/26,13984165,NTD,31.05
T4001Y 德銀遠東DWS 台灣,2019/04/26,18499732,NTD,15.99
T4006Y 德銀遠東DWS 全物,2019/04/26,99632577,NTD,18.49
T4101Y 凱基開創,2019/04/26,13539952,NTD,28.6
T4103Y 凱基台商天下,2019/04/26,48882220,NTD,13.57
T4112Y 凱基台灣精五門,2019/04/26,25612029,NTD,21.15
T4117Y 凱基新興中小,2019/04/26,26323981A,NTD,17.18
T4119Y 凱基雲端趨勢,2019/04/26,31884076A,NTD,23.42
T4123A 凱基護城河基金,2019/04/26,38590907A,NTD,12.81
T4123B 凱基護城河基金$,2019/04/26,38590907B,USD,12.5036
T4124A 凱基亞護城河,2019/04/26,42306377A,NTD,11.64
T4124B 凱基亞護城河 USD,2019/04/26,42306377B,USD,11.7786
T4124C 凱基亞護城河 CNY,2019/04/26,42306377C,RMB,12.79
T4125A 凱基銀髮商機,2019/04/26,42402738A,NTD,10.74
T4125B 凱基銀髮商機 $,2019/04/26,42402738B,USD,11.1861
T4125C 凱基銀髮商機 C,2019/04/26,42402738C,RMB,11.26
T4127A 凱基醫院長照,2019/04/26,42485940A,NTD,12.05
T4127B 凱基醫院長照$,2019/04/26,42485940B,USD,11.7213
T4209A 施羅德台樂活Ia,2019/04/26,48948834B,NTD,"4,395.99"
T4209Y 施羅德台樂活Aa,2019/04/26,48948834A,NTD,19.07
T4301Y 華頓台灣,2019/04/26,14694495,NTD,24.24
T4303Y 華頓中小型,2019/04/26,80892778,NTD,21.42
T4309Y 華頓全球黑鑽油源,2019/04/26,48712112,NTD,5.14
T4314Y 華頓全球時尚精品,2019/04/26,48842261,NTD,17.71
T4404Y 安本標準兩岸價值,2019/04/26,31923248A,NTD,11.94
T4502Y 富蘭克林華美第一,2019/04/26,15733973,NTD,39.96
T4504A 富蘭克林新世 USD,2019/04/26,48997270B,USD,13.52
T4504B 富蘭克林新世 CNY,2019/04/26,48997270C,RMB,14.25
T4504Y 富蘭克林華美新世,2019/04/26,48997270A,NTD,15.72
T4505Y 富蘭克林華美中華,2019/04/26,25515602,NTD,11.8
T4509A 富蘭克林中消費 C,2019/04/26,26287795B,RMB,9.53
T4509B 富蘭克林中消費 $,2019/04/26,26287795C,USD,10.43
T4509Y 富蘭克林中國消費,2019/04/26,26287795A,NTD,9.19
T4510Y 富蘭克林高科技,2019/04/26,26310297,NTD,22.13
T4511Y 富蘭克林華美傳產,2019/04/26,26310310,NTD,21.21
T4515A 富蘭克林中國A股C,2019/04/26,38547424B,RMB,7.71
T4515B 富蘭克林中國A股$,2019/04/26,38547424C,USD,9
T4515Y 富蘭克林中國 A股,2019/04/26,38547424A,NTD,8.82
T4517A 富蘭克林全球成長,2019/04/26,38639351A,NTD,10.18
T4517B 富蘭全球成長 $,2019/04/26,38639351B,USD,10.46
T4521A 富蘭美高股息A,2019/04/26,42483963A,NTD,9.83
T4521B 富蘭美高股息B,2019/04/26,42483963B,NTD,9.19
T4521C 富蘭美高股息A$,2019/04/26,42483963C,USD,9.58
T4521D 富蘭美高股息B$,2019/04/26,42483963D,USD,8.96
T4526A 富蘭克林全球醫,2019/04/26,42547333A,NTD,8.1
T4526B 富蘭克林全球醫$,2019/04/26,42547333B,USD,7.86
T4706Y 台新主流,2019/04/26,48858663,NTD,22.74
T4711Y 台新中國精中小,2019/04/26,25691213A,NTD,9.64
T4712Y 台新台灣中小基金,2019/04/26,81588536,NTD,35.08
T4714Y 台新中國通,2019/04/26,80894446,NTD,45.98
T4720Y 台新2000高科,2019/04/26,17602821,NTD,31.54
T4737Y 台新新興市場機會,2019/04/26,26291783,NTD,5.64
T4739Y 台新印度,2019/04/26,26322646,NTD,14.69
T4758A 台新智慧生活基金,2019/04/26,42549228A,NTD,11
T4758B 台新智慧生活$,2019/04/26,42549228B,USD,10.6764
T4801Y 合庫台灣基金,2019/04/26,26320632,NTD,11.35
T4805Y 合庫全球新興市場,2019/04/26,31922640,NTD,9.6
T4808A 合庫全球高股息A,2019/04/26,42375676A,NTD,10.69
T4808B 合庫全球高股息B,2019/04/26,42375676B,NTD,9.61
T4808C 合庫全球高股息A$,2019/04/26,42375676C,USD,11.44
T4808D 合庫全球高股息B$,2019/04/26,42375676D,USD,10.45
T5001A 路博邁AR台股TA,2019/04/26,42532205A,NTD,9.87
T5001B 路博邁AR台股TB,2019/04/26,42532205B,NTD,9.07
T0102Y 兆豐國際第一,2019/04/19,00965469,NTD,13.86
T0103Y 兆豐國際國民,2019/04/19,01050148,NTD,23.89
T0104Y 兆豐國際全球,2019/04/19,00992769,NTD,32.16
T0108Y 兆豐國際電子,2019/04/19,73991751,NTD,27.39
T0109Y 兆豐國際生命科學,2019/04/19,14699772,NTD,14.89
T0110Y 兆豐豐台灣,2019/04/19,10341837,NTD,35.55
T0119A 兆豐中國 A股,2019/04/19,38592074A,NTD,21.24
T0119B 兆豐中國 A股 $,2019/04/19,38592074B,USD,21.2
T0119C 兆豐中國 A股CNY,2019/04/19,38592074C,RMB,15.8
T0311Y 第一金店頭,2019/04/19,20092528,NTD,8.46
T0313Y 第一金小型,2019/04/19,73989002,NTD,33.02
T0314Y 第一金電子,2019/04/19,19341318,NTD,33.4
T0316Y 第一金亞洲科技,2019/04/19,17612378,NTD,18.83
T0318Y 第一金大中華,2019/04/19,15739619,NTD,26.18
T0336Y 第一金創新,2019/04/19,26202396,NTD,22.26
T0406Y 匯豐成功,2019/04/19,76941376,NTD,43.38
T0408A 匯豐龍鳳I,2019/04/19,01031298B,NTD,52.97
T0408Y 匯豐龍鳳A,2019/04/19,01031298A,NTD,52.97
T0410Y 匯豐龍騰電子,2019/04/19,92017794,NTD,37.86
T0415Y 匯豐台灣精典,2019/04/19,73987671,NTD,24.54
T0453A 匯豐中國 A股聚 C,2019/04/19,38482745B,RMB,3.0235
T0453B 匯豐中國 A股聚 $,2019/04/19,38482745C,USD,0.4511
T0453Y 匯豐中國 A股匯聚,2019/04/19,38482745A,NTD,13.9129
T0475A 匯豐中國科技精選,2019/04/19,42325064A,NTD,10.34
T0475B 匯豐中國科技選 C,2019/04/19,42325064B,RMB,11.68
T0475C 匯豐中國科技選 $,2019/04/19,42325064C,USD,11.1
T0502Y 元多福,2019/04/19,01032058,NTD,53.95
T0503Y 元大多多基金,2019/04/19,92001765,NTD,17.75
T0504Y 元卓越,2019/04/19,92026219,NTD,44.58
T0506Y 元店頭,2019/04/19,20080023,NTD,8.54
T0508Y 元高科,2019/04/19,81584335,NTD,19.59
T0509Y 元大經貿基金,2019/04/19,83863951,NTD,37.83
T0513Y 新主流,2019/04/19,17139204,NTD,25.36
T0516Y 元大巴菲特基金,2019/04/19,18036281,NTD,26.43
T0537Y 元大亞太成長基金,2019/04/19,48708243,NTD,8.77
T0538Y 元大泛歐成長基金,2019/04/19,48753324,NTD,9.09
T0556A 元大新中國 $,2019/04/19,25520400B,USD,10.018
T0556B 元大新中國 C,2019/04/19,25520400C,RMB,10.41
T0556Y 元大新中國基金,2019/04/19,25520400A,NTD,9.98
T0560Y 元大華夏中小,2019/04/19,26206323,NTD,7.95
T0567Y 元2001,2019/04/19,00974066,NTD,63.14
T0601Y 景順潛力,2019/04/19,92019786,NTD,33.23
T0603Y 景順全球科技,2019/04/19,97993482,NTD,23.89
T0605Y 景順台灣科技,2019/04/19,73989256,NTD,31.73
T0606Y 景順主流,2019/04/19,17140568,NTD,18.31
T0609Y 景順全球康健,2019/04/19,14687516,NTD,18.25
T0704Y 瀚亞高科技,2019/04/19,92003102,NTD,61.32
T0705Y 瀚亞外銷,2019/04/19,92012572,NTD,41.2
T0708Y 瀚亞菁華,2019/04/19,97990696,NTD,22.8
T0711Y 瀚亞中小型股,2019/04/19,81595924,NTD,21.79
T0715Y 瀚亞電通網,2019/04/19,17603899,NTD,15.91
T0732Y 瀚亞亞太基礎建設,2019/04/19,48885958,NTD,12.32
T0802Y 保德信高成長Aa,2019/04/19,01032183,NTD,95.98
T0803Y 保德信金滿意,2019/04/19,92013967,NTD,43.19
T0806Y 保德信店頭,2019/04/19,97988636,NTD,35.04
T0807Y 保德信第一,2019/04/19,20097447,NTD,26.09
T0808Y 保德信科技島,2019/04/19,73990649,NTD,26.99
T0810Y 保德信中小型,2019/04/19,83866508,NTD,47.67
T0812Y 保德信新世紀,2019/04/19,17602625,NTD,10.13
T0815Y 保德信台商全方位,2019/04/19,13528977,NTD,36.67
T0832B 保德信中國品牌 $,2019/04/19,26290779B,USD,10.77
T0832C 保德信中國品牌 C,2019/04/19,26290779C,RMB,10.87
T0832Y 保德信中國品牌,2019/04/19,26290779A,NTD,11.65
T0836B 保德信中國中小 $,2019/04/19,38551094B,USD,9.88
T0836C 保德信中國中小 C,2019/04/19,38551094C,RMB,9.99
T0836Y 保德信中國中小,2019/04/19,38551094A,NTD,9.53
T0901Y 統一統信,2019/04/19,77537493,NTD,31.01
T0902A 統一全天候I,2019/04/19,01031699B,NTD,115.31
T0902Y 統一全天候A,2019/04/19,01031699A,NTD,114.85
T0903Y 統一黑馬,2019/04/19,92002244,NTD,61.12
T0904Y 統一龍馬,2019/04/19,92012762,NTD,68.96
T0906Y 統一中小,2019/04/19,97977878,NTD,25.78
T0909Y 統一經建,2019/04/19,81581724,NTD,48.35
T0910Y 統一奔騰,2019/04/19,73990253,NTD,60.71
T0911A 統一大滿貫I,2019/04/19,17605622B,NTD,34.38
T0911Y 統一大滿貫A,2019/04/19,17605622A,NTD,34.38
T0912Y 統一亞太,2019/04/19,18030553,NTD,25.53
T0921Y 統一強漢,2019/04/19,48863201A,NTD,26.58
T0922Y 統一台灣動力,2019/04/19,48934304,NTD,18.53
T0923Y 統一大龍印,2019/04/19,25637393,NTD,15.05
T0924Y 統一大中華中小,2019/04/19,26202889A,NTD,11.28
T0925Y 統一亞洲科技能源,2019/04/19,26318517,NTD,16.35
T0931Y 統一大龍騰中國,2019/04/19,38592911A,NTD,10.57
T1001B 富邦FB I,2019/04/19,00974018B,NTD,13.61
T1001Y 富邦FB A,2019/04/19,00974018A,NTD,13.61
T1004Y 富邦精準,2019/04/19,92002384,NTD,46.96
T1005Y 富邦長紅,2019/04/19,92010477,NTD,63.36
T1010Y 精銳FB,2019/04/19,20089755,NTD,11.64
T1011Y 富邦高成長,2019/04/19,81585475,NTD,24.38
T1012Y 科技FB,2019/04/19,83864683,NTD,24.69
T1017Y 富邦台灣心,2019/04/19,17148301,NTD,22.6
T1102Y 摩根台灣增長,2019/04/19,01032162,NTD,50.55
T1103Y 摩根新興日本,2019/04/19,92005896,NTD,22.68
T1104Y 摩根新興科技,2019/04/19,92012025,NTD,54.87
T1109Y 摩根東方科技,2019/04/19,20096209,NTD,33.37
T1111Y 摩根中小,2019/04/19,73989501,NTD,23.17
T1124Y 摩根絕對日本,2019/04/19,48727760,NTD,13.76
T1135B 摩根台灣金磚I,2019/04/19,25636367B,NTD,19.91
T1135Y 摩根台灣金磚A,2019/04/19,25636367A,NTD,19.91
T1201Y 華南永昌永昌,2019/04/19,00973762,NTD,20.17
T1217Y 華南永昌全球精品,2019/04/19,48824897,NTD,16.78
T1238A 華南永昌中國A股C,2019/04/19,38546656B,RMB,8.78
T1238B 華南永昌中國A股$,2019/04/19,38546656C,USD,8.63
T1238Y 華南永昌中國A 股,2019/04/19,38546656A,NTD,12.67
T1249Y 華南物聯網,2019/04/19,42298518,NTD,12.35
T1402B 新光亞洲精選 USD,2019/04/19,15743509B,USD,22.54
T1402Y 新光亞洲精選,2019/04/19,15743509A,NTD,22.85
T1405Y 新光創新科技,2019/04/19,81585242,NTD,14.06
T1407Y 新光店頭,2019/04/19,73998071,NTD,23.64
T1408Y 新光大三通,2019/04/19,13986924,NTD,18.81
T1411Y 新光台灣富貴,2019/04/19,00974241,NTD,23.81
T1601Y 群益奧斯卡,2019/04/19,48675778,NTD,30.59
T1603Y 群益葛萊美,2019/04/19,48749899,NTD,25.46
T1608Y 群益中小,2019/04/19,92028997,NTD,46.14
T1609B 群益馬拉松I,2019/04/19,97984293B,NTD,122.4
T1609Y 群益馬拉松A,2019/04/19,97984293A,NTD,122.4
T1610Y 群益東方盛世,2019/04/19,25602535,NTD,8.97
T1612Y 群益店頭市場,2019/04/19,20081352,NTD,96.69
T1613Y 群益長安,2019/04/19,81591434,NTD,30.7
T1614Y 群益創新科技,2019/04/19,19339782,NTD,35.02
T1701Y 德信大發,2019/04/19,97972846,NTD,30.27
T1706Y 德信數位時代,2019/04/19,18033138,NTD,31.96
T1713Y 德信台灣主流中小,2019/04/19,26288534,NTD,18.99
T1802Y 聯博大利,2019/04/19,97997635,NTD,36.61
T2003Y 日盛上選Aa,2019/04/19,81584975,NTD,34.94
T2004Y 日盛小而美,2019/04/19,73988876,NTD,18.91
T2005Y 日盛精選五虎,2019/04/19,17147078,NTD,37.17
T2006Y 日盛高科技,2019/04/19,17607591,NTD,18.88
T2007Y 日盛基金,2019/04/19,20084317,NTD,12.01
T2011Y 日盛新台商,2019/04/19,94991068,NTD,40.78
T2029Y 日盛亞洲機會基金,2019/04/19,48925706,NTD,7.33
T2030Y 日盛首選,2019/04/19,48948481,NTD,17.74
T2036Y 日盛MIT 主流,2019/04/19,26273336,NTD,15.85
T2055A 日盛中國戰略A股,2019/04/19,42449987A,NTD,11.21
T2055B 日盛中國戰略A股C,2019/04/19,42449987B,RMB,11.11
T2055C 日盛中國戰略A股$,2019/04/19,42449987C,USD,10.85
T2101Y 柏瑞巨人,2019/04/19,20094820,NTD,12.73
T2114Y 柏瑞五國金勢力建,2019/04/19,26259496,NTD,7.24
T2203Y 復華基金,2019/04/19,81587889,NTD,21.93
T2205Y FH高成,2019/04/19,73998086,NTD,70.37
T2208Y FH數位,2019/04/19,17608487,NTD,48.04
T2210Y FH中小,2019/04/19,18488279,NTD,68.55
T2216Y 復華全方位,2019/04/19,21759676,NTD,29.85
T2219Y 復華亞太成長,2019/04/19,48837540,NTD,13.26
T2260Y 復華華人世紀,2019/04/19,10374246,NTD,17.64
T2501Y 永豐永豐Aa,2019/04/19,81594690,NTD,33.92
T2503Y 永豐高科技,2019/04/19,17152509,NTD,24.49
T2506Y 永豐中小Aa,2019/04/19,13998344,NTD,53.64
T2520Y 永豐領航科技,2019/04/19,73992013,NTD,39.87
T2531Y 永豐亞洲民生消費,2019/04/19,25599877,NTD,12.89
T2620Y 中信台灣活力A,2019/04/19,48893417,NTD,14.81
T2701Y 宏利臺灣股息Aa,2019/04/19,73982057,NTD,25.68
T2703Y 宏利台灣動力Aa,2019/04/19,17144889,NTD,30.8
T2726A 宏利亞太中小 CNY,2019/04/19,25677726B,RMB,3.5097
T2726B 宏利亞太中小 USD,2019/04/19,25677726C,USD,0.5614
T2726Y 宏利亞太中小企業,2019/04/19,25677726A,NTD,16.02
T3101Y 貝萊德寶利基金,2019/04/19,19330712,NTD,27.14
T3201S 野村優質S,2019/04/19,19330754B,NTD,10.22
T3201Y 野村優質,2019/04/19,19330754A,NTD,37.13
T3203Y 野村成長,2019/04/19,17146752,NTD,30.92
T3205Y 野村e 科技,2019/04/19,18037937,NTD,20.03
T3207S 野村中小S,2019/04/19,18488469B,NTD,10
T3207Y 野村中小,2019/04/19,18488469A,NTD,47.51
T3218Y 野村台灣運籌,2019/04/19,00988316,NTD,37.5
T3219Y 野村鴻運,2019/04/19,00968493,NTD,20.3
T3223Y 野村積極成長,2019/04/19,01031564,NTD,13.09
T3224Y 野村新馬,2019/04/19,92017008,NTD,15.3
T3227Y 野村泰國,2019/04/19,20089404,NTD,41.91
T3228Y 野村高科技,2019/04/19,17600534,NTD,10.49
T3236Y 野村台灣高股,2019/04/19,99973878,NTD,24.39
T3293Y 野村日本領先基金,2019/04/19,42333108A,NTD,11.34
T3303Y 聯邦精選科技,2019/04/19,17597236,NTD,13.2
T3305Y 聯邦中國龍,2019/04/19,18496290,NTD,26.48
T3501Y 鋒裕匯理阿波羅Aa,2019/04/19,17597600,NTD,10.96
T3518Y 鋒裕匯理亞新富Aa,2019/04/19,26378535,NTD,21.15
T3601Y 安聯台灣大壩,2019/04/19,17604124,NTD,30.96
T3604Y 安聯台灣科技,2019/04/19,18480065,NTD,50.37
T3619Y 安聯台灣智慧,2019/04/19,48997911,NTD,34.03
T3621Y 安聯中國策略,2019/04/19,25589337A,NTD,16.5
T3631A 安聯中新思路,2019/04/19,42319470A,NTD,13.48
T3631B 安聯新思路 C,2019/04/19,42319470B,RMB,15.02
T3631C 安聯新思路 $,2019/04/19,42319470C,USD,14.36
T3701U 國泰國泰I,2019/04/19,17612497B,NTD,23.46
T3701Y 國泰國泰A,2019/04/19,17612497A,NTD,23.46
T3703Y 國泰中小成長,2019/04/19,18043059A,NTD,43.26
T3706Y 國泰大中華,2019/04/19,19291128,NTD,20.22
T3707Y 國泰科技生化,2019/04/19,14705562,NTD,34.42
T3714Y 國泰小龍,2019/04/19,01031874A,NTD,15.47
T3720U 國泰全球基建 $,2019/04/19,48832881B,USD,0.4693
T3720Y 國泰全球基礎建設,2019/04/19,48832881A,NTD,13.62
T3726U 國泰中港台 USD,2019/04/19,25621998B,USD,0.5038
T3726Y 國泰中港台,2019/04/19,25621998A,NTD,15.48
T3728U 國泰新興市場 USD,2019/04/19,26203542B,USD,0.4059
T3728Y 國泰新興市場,2019/04/19,26203542A,NTD,12.51
T3729U 國泰全球資源 USD,2019/04/19,26273455B,USD,0.1712
T3729Y 國泰全球資源,2019/04/19,26273455A,NTD,5.36
T3734U 國泰中新興戰略 $,2019/04/19,31821137B,USD,0.6657
T3734Y 國泰中國新興戰略,2019/04/19,31821137A,NTD,20.7
T3735Y 國泰價值卓越,2019/04/19,31837449,NTD,15
T3745A 國泰亞洲成長,2019/04/19,38600412A,NTD,12.25
T3745B 國泰亞洲成長 $,2019/04/19,38600412B,USD,0.4102
T3767A 國泰歐洲精選基金,2019/04/19,42305546A,NTD,9.79
T3767B 國泰歐洲精選 $,2019/04/19,42305546B,USD,0.3338
T3803Y 富達台灣成長,2019/04/19,13984165,NTD,30.86
T4001Y 德銀遠東DWS 台灣,2019/04/19,18499732,NTD,16.22
T4101Y 凱基開創,2019/04/19,13539952,NTD,28.94
T4103Y 凱基台商天下,2019/04/19,48882220,NTD,13.86
T4112Y 凱基台灣精五門,2019/04/19,25612029,NTD,21.47
T4209A 施羅德台樂活Ia,2019/04/19,48948834B,NTD,"4,385.55"
T4209Y 施羅德台樂活Aa,2019/04/19,48948834A,NTD,19.03
T4301Y 華頓台灣,2019/04/19,14694495,NTD,25.43
T4303Y 華頓中小型,2019/04/19,80892778,NTD,22.3
T4314Y 華頓全球時尚精品,2019/04/19,48842261,NTD,17.47
T4502Y 富蘭克林華美第一,2019/04/19,15733973,NTD,40.56
T4505Y 富蘭克林華美中華,2019/04/19,25515602,NTD,12.25
T4509A 富蘭克林中消費 C,2019/04/19,26287795B,RMB,9.81
T4509B 富蘭克林中消費 $,2019/04/19,26287795C,USD,10.79
T4509Y 富蘭克林中國消費,2019/04/19,26287795A,NTD,9.48
T4510Y 富蘭克林高科技,2019/04/19,26310297,NTD,22.09
T4511Y 富蘭克林華美傳產,2019/04/19,26310310,NTD,21.2
T4521A 富蘭美高股息A,2019/04/19,42483963A,NTD,9.86
T4521B 富蘭美高股息B,2019/04/19,42483963B,NTD,9.22
T4521C 富蘭美高股息A$,2019/04/19,42483963C,USD,9.64
T4521D 富蘭美高股息B$,2019/04/19,42483963D,USD,9.01
T4706Y 台新主流,2019/04/19,48858663,NTD,22.7
T4712Y 台新台灣中小基金,2019/04/19,81588536,NTD,35.29
T4714Y 台新中國通,2019/04/19,80894446,NTD,46.69
T4720Y 台新2000高科,2019/04/19,17602821,NTD,31.89
T4737Y 台新新興市場機會,2019/04/19,26291783,NTD,5.68
T4801Y 合庫台灣基金,2019/04/19,26320632,NTD,11.69
T4805Y 合庫全球新興市場,2019/04/19,31922640,NTD,9.71
T5001A 路博邁AR台股TA,2019/04/19,42532205A,NTD,9.87
T5001B 路博邁AR台股TB,2019/04/19,42532205B,NTD,9.07
T0102Y 兆豐國際第一,2019/04/12,00965469,NTD,13.66
T0103Y 兆豐國際國民,2019/04/12,01050148,NTD,23.35
T0104Y 兆豐國際全球,2019/04/12,00992769,NTD,31.99
T0108Y 兆豐國際電子,2019/04/12,73991751,NTD,26.92
T0109Y 兆豐國際生命科學,2019/04/12,14699772,NTD,15.51
T0110Y 兆豐豐台灣,2019/04/12,10341837,NTD,35.03
T0119A 兆豐中國 A股,2019/04/12,38592074A,NTD,20.55
T0119B 兆豐中國 A股 $,2019/04/12,38592074B,USD,20.5
T0119C 兆豐中國 A股CNY,2019/04/12,38592074C,RMB,15.28
T0311Y 第一金店頭,2019/04/12,20092528,NTD,8.33
T0313Y 第一金小型,2019/04/12,73989002,NTD,32.6
T0314Y 第一金電子,2019/04/12,19341318,NTD,32.96
T0316Y 第一金亞洲科技,2019/04/12,17612378,NTD,18.5
T0318Y 第一金大中華,2019/04/12,15739619,NTD,25.78
T0331Y 第一金全球大趨勢,2019/04/12,10338642,NTD,24.48
T0334A 第一金中國世紀 C,2019/04/12,25620512B,RMB,13.18
T0334Y 第一金中國世紀,2019/04/12,25620512A,NTD,9.94
T0335Y 第一金亞洲新興市,2019/04/12,25652648,NTD,13.29
T0336Y 第一金創新,2019/04/12,26202396,NTD,21.94
T0346A 第一AI機器人Aa,2019/04/12,42399017A,NTD,13.41
T0346B 第一AI機器人Aa$,2019/04/12,42399017B,USD,14.1972
T0347A 第一AI FTech A,2019/04/12,42455621A,NTD,14.71
T0347B 第一AI FTech A$,2019/04/12,42455621B,USD,15.2997
T0349A 第一金水電 A,2019/04/12,42539761A,NTD,10.14
T0349B 第一金水電 B,2019/04/12,42539761B,NTD,9.45
T0349C 第一金水電 A $,2019/04/12,42539761C,USD,10.5902
T0349D 第一金水電 B $,2019/04/12,42539761D,USD,9.8651
T0349E 第一金水電 AN,2019/04/12,42539761E,NTD,10.15
T0349F 第一金水電 BN,2019/04/12,42539761F,NTD,9.45
T0349G 第一金水電 AN$,2019/04/12,42539761G,USD,10.5919
T0349H 第一金水電 BN$,2019/04/12,42539761H,USD,9.8666
T0406Y 匯豐成功,2019/04/12,76941376,NTD,43.31
T0408A 匯豐龍鳳I,2019/04/12,01031298B,NTD,52.52
T0408Y 匯豐龍鳳A,2019/04/12,01031298A,NTD,52.52
T0410Y 匯豐龍騰電子,2019/04/12,92017794,NTD,37.23
T0415Y 匯豐台灣精典,2019/04/12,73987671,NTD,24.34
T0425Y 匯豐金磚動力,2019/04/12,48686374,NTD,15.4
T0428Y 匯豐新鑽動力,2019/04/12,48784327,NTD,11.24
T0431Y 匯豐全球關鍵資源,2019/04/12,48925001,NTD,8.54
T0436A 匯豐中國動力 CNY,2019/04/12,25500903B,RMB,3.54
T0436B 匯豐中國動力 USD,2019/04/12,25500903C,USD,0.53
T0436Y 匯豐中國動力,2019/04/12,25500903A,NTD,16.27
T0439Y 匯豐黃金及礦業股,2019/04/12,25651866,NTD,5.49
T0453A 匯豐中國 A股聚 C,2019/04/12,38482745B,RMB,2.9268
T0453B 匯豐中國 A股聚 $,2019/04/12,38482745C,USD,0.4363
T0453Y 匯豐中國 A股匯聚,2019/04/12,38482745A,NTD,13.4717
T0475A 匯豐中國科技精選,2019/04/12,42325064A,NTD,10.15
T0475B 匯豐中國科技選 C,2019/04/12,42325064B,RMB,11.46
T0475C 匯豐中國科技選 $,2019/04/12,42325064C,USD,10.88
T0502Y 元多福,2019/04/12,01032058,NTD,53.05
T0503Y 元大多多基金,2019/04/12,92001765,NTD,17.34
T0504Y 元卓越,2019/04/12,92026219,NTD,44.12
T0506Y 元店頭,2019/04/12,20080023,NTD,8.32
T0508Y 元高科,2019/04/12,81584335,NTD,19.39
T0509Y 元大經貿基金,2019/04/12,83863951,NTD,37.21
T0513Y 新主流,2019/04/12,17139204,NTD,24.66
T0516Y 元大巴菲特基金,2019/04/12,18036281,NTD,26.19
T0537Y 元大亞太成長基金,2019/04/12,48708243,NTD,8.72
T0538Y 元大泛歐成長基金,2019/04/12,48753324,NTD,9.14
T0546A 元大全球公用能 A,2019/04/12,48952816A,NTD,9.32
T0546B 元大全球公用能 B,2019/04/12,48952816B,NTD,7.07
